stn;time;prestah0;tre200h0;rre150h0;su2000h0;time_diff
GVE;2021-11-19 07:00:00;982.9;0.9;0.0;0.0;439.0
GVE;2021-11-19 08:00:00;983.2;1.4;0.0;0.0;440.0
GVE;2021-11-19 09:00:00;983.4;4.1;0.0;0.0;441.0
GVE;2021-11-19 10:00:00;983.3;6.3;0.0;0.8;442.0
GVE;2021-11-19 11:00:00;983.0;7.5;0.0;0.8;443.0
GVE;2021-11-19 12:00:00;982.3;8.0;0.0;1.0;444.0
GVE;2021-11-19 13:00:00;981.7;8.7;0.0;1.0;445.0
GVE;2021-11-19 14:00:00;981.3;8.9;0.0;1.0;446.0
GVE;2021-11-19 15:00:00;981.2;8.7;0.0;1.0;447.0
GVE;2021-11-19 16:00:00;981.2;7.2;0.0;0.5;448.0
GVE;2021-11-19 18:00:00;981.5;4.7;0.0;0.0;450.0
GVE;2021-11-19 19:00:00;981.6;4.0;0.0;0.0;451.0
GVE;2021-11-19 20:00:00;981.8;3.2;0.0;0.0;452.0
GVE;2021-11-19 21:00:00;981.9;4.2;0.0;0.0;453.0
GVE;2021-11-19 22:00:00;981.8;5.0;0.0;0.0;454.0
GVE;2021-11-19 23:00:00;981.7;5.0;0.0;0.0;455.0
GVE;2021-11-20 00:00:00;981.6;5.2;0.0;0.0;456.0
GVE;2021-11-20 01:00:00;981.3;4.7;0.0;0.0;457.0
GVE;2021-11-20 02:00:00;981.1;4.5;0.0;0.0;458.0
GVE;2021-11-20 03:00:00;980.6;4.6;0.0;0.0;459.0
GVE;2021-11-20 04:00:00;980.0;4.5;0.0;0.0;460.0
GVE;2021-11-20 06:00:00;979.4;4.4;0.0;0.0;462.0
GVE;2021-11-20 07:00:00;979.2;4.3;0.0;0.0;463.0
GVE;2021-11-20 08:00:00;979.4;4.3;0.0;0.0;464.0
GVE;2021-11-20 09:00:00;979.2;4.3;0.0;0.0;465.0
GVE;2021-11-20 12:00:00;977.4;4.9;0.0;0.0;468.0
GVE;2021-11-20 13:00:00;976.4;5.1;0.0;0.0;469.0
GVE;2021-11-20 14:00:00;975.5;5.1;0.0;0.0;470.0
GVE;2021-11-20 15:00:00;974.8;5.1;0.0;0.0;471.0
GVE;2021-11-20 17:00:00;974.0;4.5;0.0;0.0;473.0
GVE;2021-11-20 19:00:00;973.5;4.0;0.0;0.0;475.0
GVE;2021-11-20 20:00:00;973.1;4.1;0.0;0.0;476.0
GVE;2021-11-20 21:00:00;972.7;3.9;0.0;0.0;477.0
GVE;2021-11-20 22:00:00;972.2;3.7;0.0;0.0;478.0
GVE;2021-11-21 00:00:00;971.1;3.2;0.0;0.0;480.0
GVE;2021-11-21 01:00:00;970.3;3.1;0.0;0.0;481.0
GVE;2021-11-21 02:00:00;969.7;2.8;0.0;0.0;482.0
GVE;2021-11-21 04:00:00;968.5;2.1;0.0;0.0;484.0
GVE;2021-11-21 05:00:00;967.9;1.8;0.0;0.0;485.0
GVE;2021-11-21 06:00:00;967.3;1.9;0.0;0.0;486.0
GVE;2021-11-21 07:00:00;966.8;1.7;0.0;0.0;487.0
GVE;2021-11-21 08:00:00;966.3;1.6;0.0;0.0;488.0
GVE;2021-11-21 10:00:00;965.6;2.1;0.0;0.0;490.0
GVE;2021-11-21 12:00:00;963.9;4.2;0.0;0.2;492.0
GVE;2021-11-21 13:00:00;963.1;5.6;0.0;0.3;493.0
GVE;2021-11-21 14:00:00;962.3;5.8;0.0;0.0;494.0
GVE;2021-11-21 15:00:00;962.1;6.0;0.0;0.0;495.0
GVE;2021-11-21 16:00:00;962.0;6.0;0.0;0.0;496.0
GVE;2021-11-21 17:00:00;961.9;5.7;0.0;0.0;497.0
GVE;2021-11-21 18:00:00;962.0;5.7;0.0;0.0;498.0
GVE;2021-11-21 19:00:00;962.0;5.2;0.0;0.0;499.0
GVE;2021-11-21 20:00:00;961.8;5.3;0.0;0.0;500.0
GVE;2021-11-21 21:00:00;962.0;5.6;0.0;0.0;501.0
GVE;2021-11-21 23:00:00;962.3;6.3;0.0;0.0;503.0
GVE;2021-11-22 02:00:00;962.6;6.6;0.0;0.0;506.0
GVE;2021-11-22 03:00:00;962.7;6.4;0.0;0.0;507.0
GVE;2021-11-22 04:00:00;962.8;6.4;0.0;0.0;508.0
GVE;2021-11-22 05:00:00;963.3;6.3;0.2;0.0;509.0
GVE;2021-11-22 06:00:00;963.7;6.3;0.1;0.0;510.0
GVE;2021-11-22 08:00:00;964.6;6.1;0.0;0.0;512.0
GVE;2021-11-22 09:00:00;965.3;6.1;0.0;0.0;513.0
GVE;2021-11-22 10:00:00;966.0;6.2;0.0;0.0;514.0
GVE;2021-11-22 11:00:00;966.2;6.3;0.0;0.0;515.0
GVE;2021-11-22 12:00:00;966.3;6.4;0.0;0.0;516.0
GVE;2021-11-22 13:00:00;966.5;6.3;0.0;0.0;517.0
GVE;2021-11-22 14:00:00;966.7;6.3;0.0;0.0;518.0
GVE;2021-11-22 16:00:00;967.5;6.0;0.0;0.0;520.0
GVE;2021-11-22 17:00:00;968.0;6.1;0.0;0.0;521.0
GVE;2021-11-22 18:00:00;968.5;6.2;0.0;0.0;522.0
GVE;2021-11-22 19:00:00;968.8;6.3;0.0;0.0;523.0
GVE;2021-11-22 20:00:00;969.1;6.5;0.0;0.0;524.0
GVE;2021-11-22 21:00:00;969.5;6.6;0.0;0.0;525.0
GVE;2021-11-22 22:00:00;969.9;6.7;0.0;0.0;526.0
GVE;2021-11-22 23:00:00;970.1;6.8;0.0;0.0;527.0
GVE;2021-11-23 00:00:00;970.5;6.8;0.0;0.0;528.0
GVE;2021-11-23 01:00:00;970.5;6.8;0.0;0.0;529.0
GVE;2021-11-23 02:00:00;970.7;6.6;0.0;0.0;530.0
GVE;2021-11-23 03:00:00;971.1;6.4;0.0;0.0;531.0
GVE;2021-11-23 04:00:00;971.3;6.1;0.0;0.0;532.0
GVE;2021-11-23 05:00:00;971.5;6.0;0.0;0.0;533.0
GVE;2021-11-23 06:00:00;971.7;5.9;0.0;0.0;534.0
GVE;2021-11-23 07:00:00;972.4;5.8;0.0;0.0;535.0
GVE;2021-11-23 08:00:00;973.1;5.6;0.0;0.0;536.0
GVE;2021-11-23 09:00:00;973.7;5.7;0.0;0.0;537.0
GVE;2021-11-23 10:00:00;974.2;5.9;0.0;0.0;538.0
GVE;2021-11-23 11:00:00;974.3;6.2;0.0;0.0;539.0
GVE;2021-11-23 12:00:00;974.1;6.4;0.0;0.0;540.0
GVE;2021-11-23 13:00:00;973.9;6.6;0.0;0.0;541.0
GVE;2021-11-23 15:00:00;974.1;6.2;0.0;0.0;543.0
GVE;2021-11-23 16:00:00;974.3;5.9;0.0;0.0;544.0
GVE;2021-11-23 17:00:00;974.5;5.5;0.0;0.0;545.0
GVE;2021-11-23 18:00:00;974.6;5.1;0.0;0.0;546.0
GVE;2021-11-23 19:00:00;974.8;4.9;0.0;0.0;547.0
GVE;2021-11-23 20:00:00;974.8;4.8;0.0;0.0;548.0
GVE;2021-11-23 21:00:00;974.8;4.7;0.0;0.0;549.0
GVE;2021-11-23 22:00:00;974.7;4.6;0.0;0.0;550.0
GVE;2021-11-23 23:00:00;974.7;4.6;0.0;0.0;551.0
GVE;2021-11-24 00:00:00;974.3;4.5;0.0;0.0;552.0
GVE;2021-11-24 01:00:00;974.0;4.4;0.0;0.0;553.0
GVE;2021-11-24 02:00:00;973.7;4.4;0.0;0.0;554.0
GVE;2021-11-24 03:00:00;973.5;4.5;0.0;0.0;555.0
GVE;2021-11-24 04:00:00;972.9;4.5;0.0;0.0;556.0
GVE;2021-11-24 05:00:00;972.5;4.4;0.0;0.0;557.0
GVE;2021-11-24 06:00:00;972.3;4.4;0.0;0.0;558.0
GVE;2021-11-24 07:00:00;972.1;4.4;0.0;0.0;559.0
GVE;2021-11-24 08:00:00;972.1;4.6;0.0;0.0;560.0
GVE;2021-11-24 09:00:00;972.1;4.7;0.0;0.0;561.0
GVE;2021-11-24 11:00:00;971.5;5.3;0.0;0.0;563.0
GVE;2021-11-24 12:00:00;970.6;5.5;0.0;0.0;564.0
GVE;2021-11-24 13:00:00;969.5;5.5;0.0;0.0;565.0
GVE;2021-11-24 14:00:00;968.7;5.7;0.0;0.0;566.0
GVE;2021-11-24 15:00:00;968.0;5.4;0.0;0.0;567.0
GVE;2021-11-24 16:00:00;967.4;5.2;0.0;0.0;568.0
GVE;2021-11-24 17:00:00;967.1;5.2;0.0;0.0;569.0
GVE;2021-11-24 18:00:00;966.8;5.1;0.0;0.0;570.0
GVE;2021-11-24 19:00:00;966.5;5.0;0.0;0.0;571.0
GVE;2021-11-24 20:00:00;965.9;5.0;0.0;0.0;572.0
GVE;2021-11-24 21:00:00;965.3;5.0;0.0;0.0;573.0
GVE;2021-11-24 22:00:00;964.9;4.8;0.0;0.0;574.0
GVE;2021-11-24 23:00:00;964.5;4.5;0.0;0.0;575.0
GVE;2021-11-25 00:00:00;964.0;4.4;0.0;0.0;576.0
GVE;2021-11-25 01:00:00;963.2;4.2;0.0;0.0;577.0
GVE;2021-11-25 02:00:00;962.7;4.1;0.0;0.0;578.0
GVE;2021-11-25 03:00:00;962.0;4.1;0.0;0.0;579.0
GVE;2021-11-25 04:00:00;961.1;4.0;0.0;0.0;580.0
GVE;2021-11-25 05:00:00;961.0;4.0;0.0;0.0;581.0
GVE;2021-11-25 06:00:00;960.8;4.0;0.0;0.0;582.0
GVE;2021-11-25 07:00:00;960.6;4.0;0.0;0.0;583.0
GVE;2021-11-25 08:00:00;960.8;4.2;0.0;0.0;584.0
GVE;2021-11-25 09:00:00;961.0;4.6;0.0;0.0;585.0
GVE;2021-11-25 10:00:00;961.1;4.9;0.0;0.0;586.0
GVE;2021-11-25 11:00:00;961.1;5.0;0.0;0.0;587.0
GVE;2021-11-25 12:00:00;960.6;5.1;0.0;0.0;588.0
GVE;2021-11-25 13:00:00;960.0;5.2;0.0;0.0;589.0
GVE;2021-11-25 14:00:00;959.4;5.2;0.0;0.0;590.0
GVE;2021-11-25 16:00:00;959.1;5.1;0.0;0.0;592.0
GVE;2021-11-25 17:00:00;959.1;4.9;0.0;0.0;593.0
GVE;2021-11-25 19:00:00;959.4;5.1;0.0;0.0;595.0
GVE;2021-11-25 20:00:00;959.5;5.2;0.0;0.0;596.0
GVE;2021-11-25 21:00:00;959.3;5.0;0.0;0.0;597.0
GVE;2021-11-25 22:00:00;958.9;5.0;0.0;0.0;598.0
GVE;2021-11-25 23:00:00;958.5;5.0;0.0;0.0;599.0
GVE;2021-11-26 00:00:00;958.0;4.8;0.0;0.0;600.0
GVE;2021-11-26 02:00:00;957.3;4.7;0.0;0.0;602.0
GVE;2021-11-26 04:00:00;956.3;3.8;0.0;0.0;604.0
GVE;2021-11-26 05:00:00;956.0;3.4;0.1;0.0;605.0
GVE;2021-11-26 06:00:00;955.8;2.8;0.1;0.0;606.0
GVE;2021-11-26 07:00:00;955.6;2.5;0.2;0.0;607.0
GVE;2021-11-26 08:00:00;955.7;2.0;0.1;0.0;608.0
GVE;2021-11-26 10:00:00;955.8;1.9;0.0;0.0;610.0
GVE;2021-11-26 11:00:00;955.5;2.1;0.0;0.0;611.0
GVE;2021-11-26 12:00:00;955.0;2.4;0.0;0.0;612.0
GVE;2021-11-26 13:00:00;954.6;2.7;0.0;0.0;613.0
GVE;2021-11-26 14:00:00;954.3;2.8;0.0;0.0;614.0
GVE;2021-11-26 15:00:00;954.0;2.5;0.0;0.0;615.0
GVE;2021-11-26 16:00:00;953.8;2.1;0.0;0.0;616.0
GVE;2021-11-26 17:00:00;953.5;2.0;0.0;0.0;617.0
GVE;2021-11-26 19:00:00;952.6;1.8;0.0;0.0;619.0
GVE;2021-11-26 20:00:00;952.0;1.7;0.0;0.0;620.0
GVE;2021-11-26 21:00:00;951.1;1.7;0.0;0.0;621.0
GVE;2021-11-26 22:00:00;950.1;1.9;0.0;0.0;622.0
GVE;2021-11-26 23:00:00;949.4;1.9;0.0;0.0;623.0
GVE;2021-11-27 01:00:00;947.3;1.8;0.0;0.0;625.0
GVE;2021-11-27 02:00:00;946.3;2.2;0.0;0.0;626.0
GVE;2021-11-27 03:00:00;945.7;2.1;0.3;0.0;627.0
GVE;2021-11-27 04:00:00;945.3;2.0;0.2;0.0;628.0
GVE;2021-11-27 05:00:00;944.9;2.4;0.0;0.0;629.0
GVE;2021-11-27 06:00:00;945.1;2.6;0.0;0.0;630.0
GVE;2021-11-27 07:00:00;945.1;2.5;0.0;0.0;631.0
GVE;2021-11-27 08:00:00;945.5;2.8;0.0;0.0;632.0
GVE;2021-11-27 10:00:00;946.1;4.3;0.0;0.1;634.0
GVE;2021-11-27 11:00:00;946.3;5.2;0.0;0.0;635.0
GVE;2021-11-27 12:00:00;946.5;5.3;0.0;0.0;636.0
GVE;2021-11-27 13:00:00;946.9;5.3;0.0;0.0;637.0
GVE;2021-11-27 14:00:00;947.1;5.4;0.0;0.0;638.0
GVE;2021-11-27 15:00:00;947.3;4.9;0.0;0.2;639.0
GVE;2021-11-27 16:00:00;947.4;4.6;0.0;0.0;640.0
GVE;2021-11-27 17:00:00;947.8;3.1;0.0;0.0;641.0
GVE;2021-11-27 18:00:00;948.4;1.8;0.0;0.0;642.0
GVE;2021-11-27 19:00:00;948.7;1.2;0.0;0.0;643.0
GVE;2021-11-27 20:00:00;949.2;1.3;1.7;0.0;644.0
GVE;2021-11-27 21:00:00;949.4;1.0;0.1;0.0;645.0
GVE;2021-11-27 22:00:00;949.2;0.5;0.0;0.0;646.0
GVE;2021-11-27 23:00:00;949.0;1.0;0.0;0.0;647.0
GVE;2021-11-28 01:00:00;948.7;0.8;0.0;0.0;649.0
GVE;2021-11-28 02:00:00;948.8;1.1;0.0;0.0;650.0
GVE;2021-11-28 03:00:00;949.1;1.2;0.0;0.0;651.0
GVE;2021-11-28 04:00:00;949.1;1.1;0.0;0.0;652.0
GVE;2021-11-28 05:00:00;949.2;0.6;0.0;0.0;653.0
GVE;2021-11-28 06:00:00;949.3;0.7;0.0;0.0;654.0
GVE;2021-11-28 07:00:00;949.5;0.5;0.0;0.0;655.0
GVE;2021-11-28 09:00:00;950.2;1.1;0.0;0.0;657.0
GVE;2021-11-28 11:00:00;950.6;1.7;0.0;0.0;659.0
GVE;2021-11-28 12:00:00;950.2;2.5;0.0;0.0;660.0
GVE;2021-11-28 13:00:00;950.3;2.6;0.0;0.0;661.0
GVE;2021-11-28 14:00:00;950.3;2.5;0.0;0.0;662.0
GVE;2021-11-28 15:00:00;950.5;2.1;0.0;0.0;663.0
GVE;2021-11-28 16:00:00;950.9;2.1;0.0;0.0;664.0
GVE;2021-11-28 17:00:00;951.4;1.9;0.0;0.0;665.0
GVE;2021-11-28 18:00:00;951.7;1.7;0.0;0.0;666.0
GVE;2021-11-28 19:00:00;952.4;1.8;0.0;0.0;667.0
GVE;2021-11-28 21:00:00;953.1;1.2;0.2;0.0;669.0
GVE;2021-11-28 22:00:00;953.3;0.7;0.7;0.0;670.0
GVE;2021-11-28 23:00:00;953.4;0.7;0.0;0.0;671.0
GVE;2021-11-29 00:00:00;953.5;0.6;0.0;0.0;672.0
GVE;2021-11-29 01:00:00;953.6;0.6;0.0;0.0;673.0
GVE;2021-11-29 02:00:00;953.9;0.6;0.0;0.0;674.0
GVE;2021-11-29 03:00:00;954.4;0.6;0.0;0.0;675.0
GVE;2021-11-29 04:00:00;954.9;0.4;0.0;0.0;676.0
GVE;2021-11-29 05:00:00;955.7;0.6;0.0;0.0;677.0
GVE;2021-11-29 06:00:00;956.8;0.9;0.0;0.0;678.0
GVE;2021-11-29 07:00:00;957.8;1.0;0.0;0.0;679.0
GVE;2021-11-29 08:00:00;958.9;0.4;0.0;0.0;680.0
GVE;2021-11-29 09:00:00;959.9;1.2;0.0;0.0;681.0
GVE;2021-11-29 11:00:00;961.6;3.6;0.0;0.0;683.0
GVE;2021-11-29 12:00:00;962.1;3.6;0.0;0.3;684.0
GVE;2021-11-29 13:00:00;962.6;3.8;0.0;0.0;685.0
GVE;2021-11-29 14:00:00;963.3;3.7;0.0;0.0;686.0
GVE;2021-11-29 15:00:00;964.3;3.5;0.0;0.7;687.0
GVE;2021-11-29 16:00:00;965.5;2.2;0.0;0.5;688.0
GVE;2021-11-29 17:00:00;966.7;1.3;0.0;0.0;689.0
GVE;2021-11-29 19:00:00;969.3;1.1;0.0;0.0;691.0
GVE;2021-11-29 20:00:00;970.2;0.2;0.0;0.0;692.0
GVE;2021-11-29 21:00:00;971.2;0.1;0.0;0.0;693.0
GVE;2021-11-29 22:00:00;971.5;-0.3;0.0;0.0;694.0
GVE;2021-11-29 23:00:00;971.7;-1.6;0.0;0.0;695.0
GVE;2021-11-30 01:00:00;972.2;-3.0;0.0;0.0;697.0
GVE;2021-11-30 02:00:00;973.0;-3.8;0.0;0.0;698.0
GVE;2021-11-30 04:00:00;973.9;-4.2;0.0;0.0;700.0
GVE;2021-11-30 05:00:00;974.3;-4.8;0.0;0.0;701.0
GVE;2021-11-30 06:00:00;974.9;-4.7;0.0;0.0;702.0
GVE;2021-11-30 07:00:00;975.4;-4.3;0.0;0.0;703.0
GVE;2021-11-30 08:00:00;975.9;-3.3;0.0;0.2;704.0
GVE;2021-11-30 09:00:00;975.9;-2.1;0.0;0.2;705.0
GVE;2021-11-30 10:00:00;976.1;-0.5;0.0;0.1;706.0
GVE;2021-11-30 11:00:00;975.8;0.7;0.0;0.0;707.0
GVE;2021-11-30 12:00:00;975.5;1.7;0.0;0.0;708.0
GVE;2021-11-30 13:00:00;975.3;2.5;0.0;0.0;709.0
GVE;2021-11-30 14:00:00;975.2;2.9;0.0;0.0;710.0
GVE;2021-11-30 15:00:00;975.0;2.8;0.0;0.0;711.0
GVE;2021-11-30 16:00:00;974.8;2.3;0.0;0.0;712.0
GVE;2021-11-30 17:00:00;974.6;2.1;0.0;0.0;713.0
GVE;2021-11-30 18:00:00;974.5;1.9;0.0;0.0;714.0
GVE;2021-11-30 20:00:00;974.3;1.8;0.0;0.0;716.0
GVE;2021-11-30 21:00:00;974.0;1.9;0.0;0.0;717.0
GVE;2021-11-30 22:00:00;973.3;2.1;0.0;0.0;718.0
GVE;2021-11-30 23:00:00;972.6;2.2;0.0;0.0;719.0
GVE;2021-12-01 00:00:00;971.5;2.0;0.0;0.0;720.0
GVE;2021-12-01 02:00:00;969.2;0.1;0.0;0.0;722.0
GVE;2021-12-01 04:00:00;967.4;-1.6;0.0;0.0;724.0
GVE;2021-12-01 05:00:00;966.7;0.0;0.0;0.0;725.0
GVE;2021-12-01 06:00:00;966.1;0.2;0.0;0.0;726.0
GVE;2021-12-01 07:00:00;965.6;1.4;0.0;0.0;727.0
GVE;2021-12-01 08:00:00;964.8;2.2;0.0;0.1;728.0
GVE;2021-12-01 09:00:00;963.8;3.7;0.0;0.1;729.0
GVE;2021-12-01 10:00:00;962.8;5.3;0.0;0.1;730.0
GVE;2021-12-01 13:00:00;959.0;4.6;0.5;0.0;733.0
GVE;2021-12-01 14:00:00;958.4;4.2;2.2;0.0;734.0
GVE;2021-12-01 15:00:00;957.8;4.6;0.9;0.0;735.0
GVE;2021-12-01 16:00:00;957.6;5.3;0.4;0.0;736.0
GVE;2021-12-01 17:00:00;957.7;5.9;0.0;0.0;737.0
GVE;2021-12-01 18:00:00;957.7;6.0;0.2;0.0;738.0
GVE;2021-12-01 19:00:00;957.8;6.1;0.0;0.0;739.0
GVE;2021-12-01 21:00:00;957.9;5.5;0.0;0.0;741.0
GVE;2021-12-01 22:00:00;957.9;5.0;0.6;0.0;742.0
GVE;2021-12-01 23:00:00;957.5;5.2;0.0;0.0;743.0
GVE;2021-12-02 01:00:00;956.5;4.6;0.0;0.0;745.0
GVE;2021-12-02 03:00:00;956.0;3.2;0.0;0.0;747.0
GVE;2021-12-02 04:00:00;955.9;2.1;0.0;0.0;748.0
GVE;2021-12-02 05:00:00;955.8;2.3;0.0;0.0;749.0
GVE;2021-12-02 06:00:00;955.8;2.8;0.2;0.0;750.0
GVE;2021-12-02 07:00:00;955.7;3.3;0.2;0.0;751.0
GVE;2021-12-02 10:00:00;956.4;5.0;0.0;0.0;754.0
GVE;2021-12-02 11:00:00;956.0;5.6;0.0;0.0;755.0
GVE;2021-12-02 12:00:00;955.4;5.9;0.0;0.0;756.0
GVE;2021-12-02 13:00:00;955.0;5.6;0.0;0.0;757.0
GVE;2021-12-02 14:00:00;955.6;3.3;0.5;0.0;758.0
GVE;2021-12-02 15:00:00;956.5;3.6;0.0;0.0;759.0
GVE;2021-12-02 16:00:00;957.8;3.1;0.0;0.0;760.0
GVE;2021-12-02 17:00:00;959.4;2.6;0.0;0.0;761.0
GVE;2021-12-02 19:00:00;961.3;0.9;0.1;0.0;763.0
GVE;2021-12-02 20:00:00;962.1;0.2;0.2;0.0;764.0
GVE;2021-12-02 21:00:00;962.6;-0.1;0.0;0.0;765.0
GVE;2021-12-02 22:00:00;963.2;-1.2;0.0;0.0;766.0
GVE;2021-12-02 23:00:00;963.6;-1.8;0.0;0.0;767.0
GVE;2021-12-03 00:00:00;963.9;-0.7;0.0;0.0;768.0
GVE;2021-12-03 01:00:00;964.3;0.2;0.0;0.0;769.0
GVE;2021-12-03 02:00:00;964.9;-0.7;0.0;0.0;770.0
GVE;2021-12-03 03:00:00;965.3;-2.4;0.0;0.0;771.0
GVE;2021-12-03 04:00:00;965.5;-3.5;0.0;0.0;772.0
GVE;2021-12-03 05:00:00;965.8;-2.8;0.0;0.0;773.0
GVE;2021-12-03 06:00:00;966.4;-3.5;0.0;0.0;774.0
GVE;2021-12-03 09:00:00;968.5;-2.8;0.0;1.0;777.0
GVE;2021-12-03 10:00:00;969.1;0.0;0.0;1.0;778.0
GVE;2021-12-03 11:00:00;969.2;1.3;0.0;1.0;779.0
GVE;2021-12-03 13:00:00;968.7;2.9;0.0;0.9;781.0
GVE;2021-12-03 14:00:00;968.1;2.8;0.0;0.5;782.0
GVE;2021-12-03 15:00:00;968.0;2.5;0.0;0.5;783.0
GVE;2021-12-03 16:00:00;968.1;1.4;0.0;0.1;784.0
GVE;2021-12-03 17:00:00;968.1;1.1;0.0;0.0;785.0
GVE;2021-12-03 18:00:00;967.8;0.9;0.0;0.0;786.0
GVE;2021-12-03 19:00:00;967.2;1.3;0.0;0.0;787.0
GVE;2021-12-03 20:00:00;966.5;1.4;0.0;0.0;788.0
GVE;2021-12-03 21:00:00;965.8;1.8;0.0;0.0;789.0
GVE;2021-12-03 22:00:00;965.4;1.5;0.4;0.0;790.0
GVE;2021-12-03 23:00:00;965.3;0.8;2.2;0.0;791.0
GVE;2021-12-04 00:00:00;964.5;0.8;1.6;0.0;792.0
GVE;2021-12-04 01:00:00;963.7;1.0;1.9;0.0;793.0
GVE;2021-12-04 02:00:00;962.9;1.6;1.9;0.0;794.0
GVE;2021-12-04 03:00:00;962.3;2.0;2.6;0.0;795.0
GVE;2021-12-04 04:00:00;961.4;2.7;3.1;0.0;796.0
GVE;2021-12-04 05:00:00;960.5;3.5;2.4;0.0;797.0
GVE;2021-12-04 07:00:00;959.8;4.9;1.7;0.0;799.0
GVE;2021-12-04 08:00:00;959.3;5.0;0.9;0.0;800.0
GVE;2021-12-04 09:00:00;958.5;5.5;1.4;0.0;801.0
GVE;2021-12-04 10:00:00;957.9;5.9;1.2;0.0;802.0
GVE;2021-12-04 11:00:00;957.6;6.4;2.3;0.0;803.0
GVE;2021-12-04 12:00:00;957.2;6.7;3.5;0.0;804.0
GVE;2021-12-04 13:00:00;956.9;7.2;0.9;0.0;805.0
GVE;2021-12-04 14:00:00;956.4;8.1;0.5;0.0;806.0
GVE;2021-12-04 15:00:00;956.5;8.2;0.2;0.1;807.0
GVE;2021-12-04 16:00:00;956.7;8.2;0.1;0.0;808.0
GVE;2021-12-04 17:00:00;957.2;7.3;0.0;0.0;809.0
GVE;2021-12-04 19:00:00;958.1;5.9;1.0;0.0;811.0
GVE;2021-12-04 20:00:00;959.2;5.5;0.0;0.0;812.0
GVE;2021-12-04 21:00:00;960.7;4.5;0.1;0.0;813.0
GVE;2021-12-04 23:00:00;961.4;3.1;0.1;0.0;815.0
GVE;2021-12-05 00:00:00;960.9;2.3;0.0;0.0;816.0
GVE;2021-12-05 01:00:00;960.5;2.8;0.0;0.0;817.0
GVE;2021-12-05 03:00:00;959.0;2.9;0.0;0.0;819.0
GVE;2021-12-05 04:00:00;958.3;3.1;0.0;0.0;820.0
GVE;2021-12-05 05:00:00;958.1;2.1;0.4;0.0;821.0
GVE;2021-12-05 06:00:00;957.8;2.4;0.0;0.0;822.0
GVE;2021-12-05 07:00:00;957.6;2.4;0.0;0.0;823.0
GVE;2021-12-05 09:00:00;957.5;3.2;0.0;0.0;825.0
GVE;2021-12-05 10:00:00;957.6;3.2;0.0;0.0;826.0
GVE;2021-12-05 11:00:00;957.5;3.3;0.0;0.0;827.0
GVE;2021-12-05 12:00:00;957.5;3.1;0.0;0.0;828.0
GVE;2021-12-05 13:00:00;957.3;3.4;0.0;0.4;829.0
GVE;2021-12-05 17:00:00;958.2;2.7;0.0;0.0;833.0
GVE;2021-12-05 18:00:00;958.1;2.5;0.1;0.0;834.0
GVE;2021-12-05 20:00:00;958.6;0.8;0.4;0.0;836.0
GVE;2021-12-05 21:00:00;958.8;0.9;0.0;0.0;837.0
GVE;2021-12-05 22:00:00;959.3;1.3;0.1;0.0;838.0
GVE;2021-12-05 23:00:00;959.9;1.2;0.1;0.0;839.0
GVE;2021-12-06 00:00:00;960.5;1.1;0.0;0.0;840.0
GVE;2021-12-06 02:00:00;961.5;1.1;0.0;0.0;842.0
GVE;2021-12-06 05:00:00;963.3;-0.1;0.0;0.0;845.0
GVE;2021-12-06 06:00:00;964.1;-0.2;0.0;0.0;846.0
GVE;2021-12-06 07:00:00;964.9;-0.1;0.0;0.0;847.0
GVE;2021-12-06 09:00:00;966.5;1.0;0.0;0.5;849.0
GVE;2021-12-06 10:00:00;967.3;2.5;0.0;0.9;850.0
GVE;2021-12-06 11:00:00;967.5;3.3;0.0;0.6;851.0
GVE;2021-12-06 12:00:00;967.6;4.0;0.0;0.8;852.0
GVE;2021-12-06 13:00:00;967.5;4.0;0.0;0.0;853.0
GVE;2021-12-06 14:00:00;967.5;3.8;0.0;0.0;854.0
GVE;2021-12-06 15:00:00;967.7;3.8;0.0;0.8;855.0
GVE;2021-12-06 16:00:00;967.9;2.0;0.0;0.0;856.0
GVE;2021-12-06 17:00:00;967.6;1.1;0.0;0.0;857.0
GVE;2021-12-06 18:00:00;967.3;0.7;0.0;0.0;858.0
GVE;2021-12-06 19:00:00;967.4;0.8;0.0;0.0;859.0
GVE;2021-12-06 21:00:00;966.8;1.1;0.0;0.0;861.0
GVE;2021-12-06 23:00:00;966.6;1.8;0.0;0.0;863.0
GVE;2021-12-07 00:00:00;966.9;1.3;0.0;0.0;864.0
GVE;2021-12-07 02:00:00;967.9;1.2;0.1;0.0;866.0
GVE;2021-12-07 03:00:00;968.4;0.5;0.0;0.0;867.0
GVE;2021-12-07 06:00:00;969.0;-0.1;0.0;0.0;870.0
GVE;2021-12-07 07:00:00;969.0;0.6;0.0;0.0;871.0
GVE;2021-12-07 08:00:00;969.1;1.1;0.0;0.0;872.0
GVE;2021-12-07 09:00:00;969.1;1.4;0.0;0.3;873.0
GVE;2021-12-07 10:00:00;968.6;2.8;0.0;0.9;874.0
GVE;2021-12-07 11:00:00;967.6;4.0;0.0;1.0;875.0
GVE;2021-12-07 12:00:00;965.8;5.5;0.0;1.0;876.0
GVE;2021-12-07 13:00:00;964.5;5.9;0.0;0.9;877.0
GVE;2021-12-07 16:00:00;961.7;4.1;0.0;0.0;880.0
GVE;2021-12-07 17:00:00;961.0;3.7;0.0;0.0;881.0
